02:37098,501,461,549
02:37100,469,443,540
02:37102,503,474,573
02:37106,514,483,581
02:37113,530,501,598
02:37122,531,502,603
02:37129,534,500,599
02:37136,529,500,600
02:37143,532,498,599
02:37149,536,499,597
02:37156,537,500,600
01:180432.562,4120.9124,N,08131.4515,W,000.8,174.8,180410
02:1,533,500,601
02:2,533,500,602
02:4,532,500,601
02:6,534,500,598
02:8,535,500,601
02:10,535,498,598
02:12,532,499,599
02:14,545,512,612
02:16,538,506,608
02:18,532,500,605
02:20,535,498,599
02:22,536,500,603
02:25,531,488,595
02:27,541,504,596
02:29,533,500,599
02:31,539,502,598
02:33,531,496,593
02:35,533,498,597
02:37,544,513,610
02:39,534,497,598
02:43,543,505,600
02:50,540,501,598
02:56,537,497,606
02:62,534,505,598
02:69,536,498,606
02:75,534,505,597
02:81,537,496,606
02:89,538,497,597
01:180432.662,4120.9124,N,08131.4515,W,000.9,176.6,180410
02:0,531,496,597
02:2,534,499,595
02:4,534,497,599
02:6,533,498,598
02:8,533,500,597
02:10,535,498,601
02:12,532,496,603
02:14,535,500,605
02:16,547,505,614
02:18,544,506,611
02:20,536,503,598
02:22,539,506,599
02:24,538,500,601
02:26,534,501,599
02:29,526,502,604
02:32,524,489,592
02:34,537,498,592
02:36,527,492,597
02:38,531,499,603
02:40,549,510,612
02:42,543,504,608
02:44,538,498,598
02:46,539,503,604
02:48,535,499,592
02:51,533,501,595
02:58,537,497,600
02:64,544,502,599
02:72,537,498,600
02:78,541,499,595
02:84,542,498,595
02:90,544,497,595
02:96,545,498,596
02:101,544,503,599
01:180432.762,4120.9123,N,08131.4515,W,000.7,183.7,180410
02:0,543,503,602
02:2,540,499,597
02:4,542,501,598
02:7,544,499,597
02:9,541,505,603
02:11,544,501,600
02:13,542,501,599
02:15,542,499,602
02:17,537,500,596
02:19,536,492,587
02:21,537,498,600
02:23,538,495,599
02:25,540,503,599
02:28,547,504,598
02:30,549,502,600
02:32,550,508,609
02:34,541,501,594
02:38,549,511,609
02:44,538,504,596
02:51,542,498,597
02:57,538,499,597
02:62,545,499,595
02:68,545,500,595
02:74,547,501,598
02:79,544,500,597
02:85,545,499,596
02:93,540,501,604
02:99,537,503,596
02:105,542,498,598
02:110,543,505,602
02:115,540,501,601
02:119,535,500,601
02:125,539,507,598
02:131,549,510,609
02:138,520,489,589
02:144,537,496,596
02:149,532,502,595
02:156,530,506,598
02:163,529,505,598
02:170,529,507,608
02:177,530,503,597
01:180432.862,4120.9123,N,08131.4515,W,000.5,186.5,180410
02:4,530,498,598
02:10,527,498,607
02:16,524,502,609
02:21,528,501,597
02:26,521,498,596
02:32,523,498,600
02:37,520,493,601
02:43,533,508,608
02:47,531,503,613
02:53,527,507,603
01:180432.962,4120.9123,N,08131.4515,W,000.2,187.0,180410
02:4,527,496,597
02:10,523,500,595
02:16,525,501,606
02:22,528,502,602
02:27,526,502,600
02:33,525,497,599
02:39,525,498,595
01:180433.062,4120.9123,N,08131.4515,W,000.1,187.9,180410
02:0,533,508,614
02:2,525,502,600
02:4,524,500,604
02:6,524,497,602
02:8,522,500,600
02:10,526,500,601
02:12,512,497,603
02:14,511,490,596
02:16,528,499,595
02:18,515,493,591
02:20,519,494,603
02:22,534,511,613
02:24,527,508,606
02:26,523,500,588
02:32,519,494,602
02:40,520,503,595
02:46,525,496,606
02:53,527,500,601
02:59,522,503,598
02:66,520,502,598
02:72,521,502,600
02:77,528,498,598
