02:247869,490,466,561
02:247872,458,446,534
02:247874,499,481,576
02:247877,517,495,593
02:247879,521,497,600
02:247881,528,502,598
02:247884,531,509,613
02:247886,526,506,606
02:247889,528,505,603
02:247891,525,509,597
02:247895,524,507,604
02:247897,516,496,592
02:247899,514,496,586
02:247902,530,512,596
02:247904,521,500,591
02:247907,534,510,601
02:247909,539,519,607
02:247912,534,510,604
02:247916,530,512,606
02:247923,520,503,596
02:247931,522,509,596
02:247939,527,508,599
02:2475
,528,508,593
02:247953,523,503,597
02:247961,524,502,601
01:155335.311,4120.9349,N,08131.4271,W,008.7,358.1,180410
02:0,526,506,601
02:2,524,506,604
02:4,525,506,606
02:6,525,509,604
02:9,527,509,602
02:11,526,508,596
02:13,525,508,599
02:15,533,516,607
02:17,523,511,608
02:19,522,510,597
02:21,526,507,596
02:23,527,505,599
02:25,517,492,603
02:27,536,514,611
02:29,527,505,587
02:31,519,505,595
02:33,516,496,596
02:35,519,498,609
02:37,542,516,614
02:39,529,506,603
02:41,525,506,595
02:47,524,502,612
02:54,532,504,606
02:60,532,506,605
02:66,526,510,605
02:72,522,508,599
02:78,537,499,596
02:85,529,502,609
02:91,533,506,600
01:155335.411,4120.9351,N,08131.4271,W,008.6,358.4,180410
02:0,532,499,607
02:2,534,499,603
02:4,534,499,600
02:6,533,506,601
02:8,535,505,602
02:10,534,505,594
02:12,538,512,613
02:14,531,508,607
02:16,525,503,603
02:18,527,503,599
02:20,530,507,596
02:22,525,503,599
02:24,524,500,593
02:26,531,502,603
02:28,525,506,603
02:30,537,508,603
02:32,533,500,590
02:35,534,502,593
02:37,546,511,612
02:39,536,507,607
02:41,529,514,613
02:47,534,507,597
02:53,533,504,603
02:58,531,499,599
02:64,530,507,594
02:71,527,510,591
02:78,534,503,589
02:84,527,503,600
02:90,533,507,593
01:155335.511,4120.9354,N,08131.4271,W,009.3,358.6,180410
02:0,535,504,601
02:2,535,506,599
02:4,535,505,592
02:6,529,509,598
02:8,533,510,600
02:10,531,511,607
02:12,531,514,613
02:14,527,512,605
02:16,528,505,601
02:18,531,501,603
02:21,532,508,605
02:23,526,504,604
02:25,528,507,601
02:28,540,512,611
02:30,524,512,604
02:32,536,521,613
02:34,529,508,598
02:36,533,508,597
02:38,546,517,614
02:40,539,510,607
02:42,527,501,598
02:47,530,503,599
02:54,533,506,597
02:59,532,506,603
02:66,523,506,609
02:73,532,518,604
02:79,536,509,598
02:84,532,510,597
02:90,532,515,606
01:155335.611,4120.9357,N,08131.4271,W,009.3,358.5,180410
02:0,527,505,607
02:2,526,505,612
02:4,529,505,613
02:7,530,508,604
02:9,529,507,600
02:11,526,507,601
02:13,530,507,607
02:15,538,518,613
02:17,538,514,616
02:19,526,506,603
02:21,530,509,609
02:23,530,508,598
02:25,530,503,600
02:27,532,508,600
02:29,529,500,601
02:31,528,507,605
02:33,532,508,607
02:35,522,500,605
02:37,525,513,608
02:39,541,520,614
02:41,535,513,608
02:43,535,508,610
02:45,531,509,606
02:47,533,505,604
02:50,528,503,599
02:56,529,509,605
02:62,531,508,605
02:68,530,505,604
02:74,531,504,603
02:79,527,505,601
02:86,526,515,605
02:92,529,508,602
02:99,527,509,606
01:155335.711,4120.9359,N,08131.4271,W,008.9,358.5,180410
02:0,523,504,604
02:2,528,505,605
02:4,525,503,600
02:6,528,504,603
02:8,527,505,604
02:10,529,501,600
02:12,526,504,599
02:14,524,502,602
02:16,519,499,604
02:18,532,509,610
02:20,521,500,592
02:22,530,507,598
02:24,523,501,595
02:27,525,502,594
02:29,531,520,616
02:31,532,515,612
02:33,517,497,598
02:38,525,499,586
02:44,527,500,603
02:50,524,506,596
02:56,528,503,611
02:62,525,507,600
02:67,528,500,606
02:74,533,505,595
02:80,531,511,600
02:86,538,508,601
02:91,528,511,593
02:97,527,510,599
02:103,533,503,593
02:108,528,509,601
02:114,530,507,599
02:119,534,495,596
02:125,535,509,596
02:131,545,524,610
02:137,539,511,602
02:142,528,513,597
02:148,527,507,599
02:155,528,500,603
02:162,533,510,594
02:168,531,503,598
02:174,532,500,593
02:179,534,498,600
01:155335.811,4120.9362,N,08131.4271,W,008.9,358.6,180410
02:5,527,506,592
02:10,528,501,600
02:16,529,502,597
02:21,529,505,593
02:26,529,513,610
02:31,531,509,596
02:38,547,521,622
02:42,528,496,592
02:49,530,507,605
02:56,531,500,611
01:155335.911,4120.9365,N,08131.4271,W,008.8,358.6,180410
02:4,534,501,595
02:11,531,506,607
02:16,535,508,604
02:23,538,506,595
02:29,536,507,603
02:35,531,502,600
02:40,531,508,603
01:155336.011,4120.9367,N,08131.4271,W,008.8,358.6,180410
02:0,535,506,604
02:2,532,504,605
02:4,529,507,606
02:6,514,492,587
02:7,528,504,592
02:9,528,499,587
02:11,531,508,595
02:14,523,502,597
02:16,524,503,598
02:18,544,519,618
02:21,537,512,609
02:23,547,516,607
02:29,530,510,611
02:35,532,511,604
02:42,527,508,611
02:47,534,505,599
02:53,535,506,603
02:61,527,504,607
02:67,528,513,598
02:72,529,511,604
01:155336.111,4120.9370,N,08131.4271,W,008.7,358.7,180410
02:0,527,508,597
02:2,522,506,605
02:4,530,509,614
02:6,528,506,606
02:8,526,504,599
02:10,529,508,599
02:12,539,512,612
02:14,535,509,610
02:16,531,504,604
02:19,527,507,605
02:21,529,505,604
02:23,531,505,601
02:25,527,498,587
02:27,523,494,598
02:29,530,505,598
02:31,533,508,606
02:33,520,497,592
02:35,522,499,591
02:37,540,516,609
02:39,528,506,598
02:41,525,507,591
02:47,527,503,591
02:53,533,505,591
02:60,529,508,596
02:66,530,510,600
02:72,523,510,598
02:78,532,503,588
02:84,527,506,603
02:90,530,513,592
01:155336.211,4120.9373,N,08131.4271,W,008.8,358.7,180410
02:0,525,505,595
02:2,526,505,595
02:5,528,506,597
02:7,531,508,601
02:9,527,509,596
02:11,527,506,597
02:13,534,519,611
02:15,531,512,604
02:17,528,511,599
02:19,528,506,599
02:21,530,510,598
02:23,526,503,601
02:25,522,501,597
02:27,529,508,606
02:29,527,508,592
02:31,528,507,593
02:33,524,500,589
02:36,524,502,592
02:38,538,519,614
02:40,529,507,608
02:42,517,512,616
02:48,532,506,596
02:55,524,508,603
02:61,527,504,603
02:68,526,500,602
02:74,523,505,598
02:80,530,501,599
02:86,527,505,604
02:94,522,507,600
01:155336.311,4120.9376,N,08131.4271,W,008.6,358.8,180410
02:0,526,505,601
02:2,528,502,603
02:4,529,504,605
02:6,528,505,601
02:7,525,505,606
02:9,529,510,603
02:11,539,511,614
02:13,530,504,607
02:15,530,508,604
02:18,523,507,597
02:20,523,501,601
02:22,528,506,597
02:24,515,493,599
02:26,520,498,588
02:28,516,494,597
02:31,520,499,601
02:33,526,508,606
02:35,531,509,605
02:37,533,510,611
02:39,529,512,612
02:42,520,499,587
02:48,525,503,599
02:53,529,507,593
02:59,531,509,597
02:65,530,505,597
02:71,532,510,597
02:78,533,509,604
02:84,531,506,601
02:90,526,507,606
01:155336.411,4120.9378,N,08131.4271,W,008.8,358.8,180410
02:0,525,512,600
02:2,528,513,600
02:4,527,507,596
02:6,529,509,597
02:8,522,505,594
02:10,523,506,594
02:12,535,518,601
02:14,528,515,599
02:17,523,507,596
02:19,528,506,602
02:21,532,509,598
02:23,528,511,596
02:25,521,500,585
02:27,523,509,598
02:29,531,507,595
02:31,530,504,594
02:33,522,498,593
02:35,526,498,598
02:37,539,512,611
02:39,531,503,604
02:41,529,508,606
02:47,530,504,599
02:54,522,503,603
02:60,530,505,597
02:66,528,512,593
02:72,529,512,600
02:78,526,508,597
02:84,531,512,605
02:91,529,508,601
01:155336.511,4120.9381,N,08131.4271,W,008.7,358.8,180410
02:0,523,507,599
02:3,525,508,596
02:5,525,509,592
02:7,522,508,594
02:9,522,508,595
02:11,524,509,596
02:13,536,517,608
02:15,529,511,602
02:17,526,505,595
02:19,526,513,596
02:21,528,514,596
02:23,525,513,595
02:25,525,506,584
02:28,519,503,592
02:30,528,506,588
02:32,528,507,593
02:34,519,501,589
02:36,522,502,590
02:38,537,516,609
02:40,531,512,603
02:42,516,494,597
02:49,528,5096
02:35,520,499,600
7
02:62,529,503,594
02:68,525,503,605
02:74,531,508,598
02:79,527,500,610
02:85,530,505,598
02:92,536,502,599
01:155336.611,4120.9384,N,08131.4271,W,008.7,358.9,180410
02:0,527,505,601
02:2,528,506,602
02:4,524,507,598
02:6,525,507,600
02:8,527,510,606
02:10,532,510,608
02:12,537,520,616
02:14,530,514,605
02:16,526,513,607
02:18,526,506,604
02:20,526,505,602
02:22,527,505,603
02:24,525,503,604
02:26,524,494,592
02:28,535,506,593
02:31,522,498,589
02:33,522,501,596
02:35,520,499,600
02:37,521,496,594
02:39,541,514,608
02:41,529,503,603
02:43,526,505,604
02:45,530,508,606
02:47,527,507,607
02:50,530,506,599
02:55,555,533,642
02:60,528,515,622
02:65,527,511,611
02:72,525,508,618
02:77,525,506,613
02:84,524,508,614
02:89,527,511,616
02:94,524,509,615
02:101,524,512,618
01:155336.711,4120.9386,N,08131.4271,W,008.7,359.0,180410
02:0,526,511,615
02:2,526,512,616
02:4,526,509,620
02:7,525,510,622
02:9,526,510,617
02:11,525,508,614
02:13,525,504,614
02:15,522,500,616
02:17,527,507,615
02:19,522,504,613
02:21,524,511,622
02:23,525,512,621
02:25,526,511,614
02:28,529,512,613
02:30,528,513,613
02:32,529,508,614
02:36,528,510,617
02:43,528,514,616
02:50,528,515,620
02:55,528,515,615
02:62,528,509,617
02:68,526,506,618
02:74,527,509,617
02:79,527,509,612
02:85,530,507,615
02:92,528,510,614
02:98,529,512,616
02:104,527,508,620
02:109,528,511,611
02:114,528,504,614
02:120,527,502,612
02:127,527,505,612
02:131,530,505,618
02:138,529,507,609
02:144,529,508,623
02:151,528,501,615
02:158,531,514,626
02:164,529,506,613
02:170,528,504,614
02:177,525,505,609
01:155336.811,4120.9389,N,08131.4271,W,008.8,358.8,180410
02:4,531,511,616
02:8,530,510,614
02:14,529,508,613
02:19,528,507,618
02:24,526,509,615
02:30,528,514,614
02:36,526,509,614
02:41,526,512,606
02:47,529,513,613
02:53,528,512,607
01:155336.911,4120.9392,N,08131.4270,W,008.9,359.0,180410
02:5,529,511,613
02:11,528,511,610
02:17,527,511,613
02:23,526,513,613
02:29,529,511,610
02:36,528,511,609
02:40,526,510,608
01:155337.011,4120.9394,N,08131.4270,W,008.7,359.1,180410¬
02:0,528,510,613
02:2,524,509,607
02:4,525,509,607
02:6,529,510,606
02:8,529,512,609
02:10,526,511,617
02:12,528,513,618
02:14,529,511,610
02:16,531,512,605
02:18,532,516,614
02:20,527,513,616
02:22,529,518,615
02:27,528,513,612
02:33,530,513,606
02:40,529,513,616
02:46,529,514,613
02:53,529,511,615
02:59,530,505,609
02:65,530,513,617
02:71,529,511,613
01:155337.111,4120.9397,8,499,616
02:77,534,508,615
02:85,530,507,614
02:91,528,510,614
01:155337.211,4120.9399,N,08131.4270,W,008.8,359.0,180410
02:0,528,511,616
02:2,528,509,616
02:4,530,508,615
02:6,529,508,611
02:8,530,506,614
02:10,528,506,617
02:12,530,503,619
02:14,531,500,616
02:16,533,499,613
02:18,530,501,612
02:20,530,502,615
02:22,533,501,620
02:24,531,500,616
02:27,528,502,615
02:29,530,503,612
02:31,531,504,612
02:33,530,504,613
02:35,531,504,614
02:37,535,506,618
02:39,532,505,620
02:42,538,510,620
02:48,532,509,620
02:54,531,504,617
02:60,529,506,616
02:66,529,506,613
02:73,530,508,610
02:79,530,507,618
02:85,531,508,613
02:90,532,508,619
01:155337.311,4120.9402,N,08131.4270,W,008.6,359.0,180410
02:0,532,502,617
02:2,529,503,617
02:4,529,501,621
02:6,532,503,624
02:8,531,503,620
02:10,528,505,619
02:13,529,507,621
02:15,527,508,616
02:17,530,507,617
02:19,530,509,620
02:21,528,509,622
02:23,527,510,619
02:25,529,512,615
02:27,528,514,614
02:30,527,515,619
02:32,527,515,623
02:34,528,511,619
02:36,531,507,618
02:38,531,507,615
02:40,528,510,614
02:42,524,504,609
02:48,526,504,618
02:56,528,508,617
02:62,527,509,621
02:67,524,508,620
02:74,527,512,617
02:79,526,514,616
02:86,523,510,619
02:92,523,505,613
01:155337.411,4120.9404,N,08131.4270,W,008.6,358.9,180410
02:0,520,510,614
02:2,525,511,620
02:4,523,510,617
02:6,522,509,611
02:8,519,510,609
02:10,518,508,612
02:12,522,507,615
02:14,523,508,615
02:16,523,509,614
02:18,522,508,618
02:20,524,510,614
02:22,523,509,612
02:25,522,508,614
02:27,522,510,617
02:29,521,507,621
02:31,522,506,618
02:33,520,505,614
02:35,521,506,613
02:37,524,508,617
02:40,523,506,619
02:43,524,508,622
02:49,522,508,616
02:55,522,506,621
02:61,522,505,613
02:67,522,509,619
02:73,521,506,615
02:80,520,506,615
02:86,524,509,612
02:92,522,510,613
01:155337.511,4120.9407,N,08131.4270,W,008.5,358.8,180410
02:0,518,501,615
02:2,523,501,614
02:4,522,502,610
02:6,515,500,604
02:8,519,501,610
02:10,523,506,613
02:12,525,506,615
02:14,524,509,617
02:16,524,508,616
02:18,526,506,614
02:20,528,506,616
02:22,525,508,619
02:24,521,504,621
02:27,526,508,615
02:30,524,505,616
02:32,522,508,620
02:34,523,511,620
02:36,529,509,616
02:38,525,510,612
02:40,524,507,618
02:43,524,505,614
02:49,525,504,611
02:55,525,500,617
02:61,529,503,609
02:68,531,511,617
02:74,529,508,618
02:81,525,508,614
02:86,530,513,612
02:92,530,507,611
01:155337.611,4120.9409,N,08131.4270,W,008.6,358.6,180410
02:0,527,502,610
02:2,527,505,612
02:4,527,508,616
02:6,527,509,615
02:8,529,510,616
02:11,526,509,617
02:13,528,510,614
02:15,528,509,614
02:17,527,508,610
02:19,527,510,610
02:21,528,510,614
02:23,529,509,613
02:25,526,510,609
02:27,528,512,613
02:29,527,510,614
02:31,529,511,613
02:33,528,511,612
02:35,528,510,613
02:37,532,512,619
02:39,528,507,615
02:41,527,505,614
02:44,527,506,616
02:46,528,507,613
02:48,528,508,606
02:51,525,506,616
02:58,530,508,606
02:64,526,505,605
02:70,529,507,614
02:76,527,507,612
02:82,526,507,615
02:88,511,486,598
02:93,527,502,613
02:101,528,510,603
01:155337.711,4120.9412,N,08131.4270,W,008.6,358.4,180410
02:0,533,502,611
02:2,530,503,606
02:4,537,516,619
02:6,537,512,619
02:8,534,512,612
02:10,530,510,610
02:12,529,504,613
02:14,533,509,615
02:16,510,484,598
02:18,518,492,602
02:20,504,495,602
02:22,513,501,602
02:24,524,504,607
02:26,526,504,604
02:28,534,513,619
02:31,532,510,611
02:34,521,501,585
02:39,519,505,607
02:45,526,497,613
02:52,526,498,620
02:58,512,478,576
02:65,516,495,600
02:71,520,497,591
02:77,525,498,606
02:84,528,501,599
02:90,526,503,599
02:95,531,500,602
02:101,531,499,604
02:107,525,500,606
02:112,527,494,599
02:119,517,499,609
02:126,514,496,594
02:131,534,507,605
02:137,537,506,609
02:143,526,494,601
02:150,523,500,603
02:156,534,497,605
02:164,525,497,603
02:170,528,497,602
02:176,528,494,604
01:155337.811,4120.9414,N,08131.4270,W,008.6,358.2,180410
02:3,524,495,608
02:11,525,501,604
02:16,527,500,607
02:20,530,503,608
02:25,528,499,598
02:31,518,494,601
02:37,527,501,596
02:41,529,498,602
02:46,521,491,600
02:51,527,490,607
02:59,527,502,602
01:155337.911,4120.9417,N,08131.4270,W,008.8,358.0,180410
02:3,531,495,599
02:9,531,501,598
02:15,528,499,600
02:21,527,491,606
02:29,528,494,599
02:35,537,494,596
02:40,541,496,607
01:155338.011,4120.9420,N,08131.4271,W,008.7,357.6,180410
02:0,530,496,601
02:2,531,492,595
02:4,527,491,595
02:6,535,500,605
02:8,531,490,593
02:10,525,496,600
02:12,525,489,593
02:14,529,496,608
02:16,539,505,614
02:19,541,501,614
02:21,530,495,594
02:24,528,493,600
02:30,530,496,601
02:37,530,495,594
02:44,532,492,598
02:49,533,496,598
02:55,532,498,599
02:61,530,491,609
02:68,528,498,599
02:74,534,494,598
